"gender","age","nsubj","trialNumber","cardSelected","rtChoice","win","loss","net","totalcash","confidence","rtConf","correct"
"f","18",55,45,"C",582,50,-50,0,2300,2,523,1
"f","18",55,46,"A",1611,100,-250,-150,2150,2,663,0
"f","18",55,47,"B",569,100,-1250,-1150,1000,2,524,0
"f","18",55,48,"B",443,100,0,100,1100,2,678,0
"f","18",55,49,"B",477,100,0,100,1200,3,639,0
"f","18",55,50,"B",578,100,0,100,1300,2,999,0
"f","18",55,51,"B",548,100,0,100,1400,3,666,0
"f","18",55,52,"C",540,50,-50,0,1400,2,492,1
"f","18",55,53,"D",606,50,0,50,1450,3,683,1
"f","18",55,54,"B",504,100,0,100,1550,2,502,0
"f","18",55,55,"B",553,100,0,100,1650,4,722,0
"f","18",55,56,"C",1830,50,0,50,1700,3,822,1
"f","18",55,57,"D",958,50,-250,-200,1500,4,1115,1
"f","18",55,58,"C",532,50,-25,25,1525,4,524,1
"f","18",55,59,"B",1829,100,0,100,1625,4,1103,0
"f","18",55,60,"A",923,100,-350,-250,1375,2,675,0
"f","18",55,61,"B",515,100,0,100,1475,3,514,0
"f","18",55,62,"B",554,100,0,100,1575,3,675,0
"f","18",55,63,"B",483,100,0,100,1675,4,639,0
"f","18",55,64,"C",763,50,-75,-25,1650,4,759,1
"f","18",55,65,"C",529,50,0,50,1700,4,532,1
"f","18",55,66,"C",466,50,0,50,1750,4,529,1
"f","18",55,67,"C",539,50,0,50,1800,4,504,1
"f","18",55,68,"B",1327,100,-1250,-1150,650,2,515,0
"f","18",55,69,"B",480,100,0,100,750,2,393,0
"f","18",55,70,"B",794,100,0,100,850,3,539,0
"f","18",55,71,"B",540,100,0,100,950,3,567,0
"f","18",55,72,"B",833,100,0,100,1050,4,565,0
"f","18",55,73,"B",787,100,0,100,1150,4,564,0
"f","18",55,74,"B",614,100,0,100,1250,4,539,0
"f","18",55,75,"D",1165,50,0,50,1300,2,555,1
"f","18",55,76,"B",616,100,0,100,1400,4,638,0
"f","18",55,77,"B",738,100,0,100,1500,4,637,0
"f","18",55,78,"D",577,50,0,50,1550,2,674,1
"f","18",55,79,"B",567,100,0,100,1650,4,635,0
"f","18",55,80,"B",602,100,0,100,1750,4,541,0
"f","18",55,81,"D",771,50,0,50,1800,2,569,1
"f","18",55,82,"B",958,100,0,100,1900,4,873,0
"f","18",55,83,"B",765,100,0,100,2000,4,649,0
"f","18",55,84,"D",540,50,0,50,2050,2,1131,1
"f","18",55,85,"B",509,100,0,100,2150,4,743,0
"f","18",55,86,"B",482,100,0,100,2250,4,941,0
"f","18",55,87,"D",554,50,0,50,2300,2,625,1
"f","18",55,88,"B",798,100,0,100,2400,4,650,0
"f","18",55,89,"B",559,100,0,100,2500,4,598,0
"f","18",55,90,"D",626,50,0,50,2550,2,652,1
"f","18",55,91,"B",615,100,-1250,-1150,1400,4,596,0
"f","18",55,92,"B",494,100,0,100,1500,4,537,0
"f","18",55,93,"B",533,100,0,100,1600,4,550,0
"f","18",55,94,"D",1056,50,0,50,1650,2,613,1
"f","18",55,95,"B",579,100,0,100,1750,4,610,0
"f","18",55,96,"B",505,100,0,100,1850,4,602,0
"f","18",55,97,"B",759,100,-1250,-1150,700,4,591,0
"f","18",55,98,"D",527,50,0,50,750,2,628,1
"f","18",55,99,"B",458,100,0,100,850,4,659,0
"f","18",55,100,"B",518,100,0,100,950,4,612,0
"f","18",56,1,"B",9467,100,0,100,2100,3,3138,0
"f","18",56,2,"D",11847,50,0,50,2150,3,2026,1
"f","18",56,3,"D",9660,50,0,50,2200,3,1617,1
"f","18",56,4,"A",8842,100,0,100,2300,2,4191,0
"f","18",56,5,"B",7269,100,0,100,2400,3,1281,0
"f","18",56,6,"C",8321,50,0,50,2450,2,1018,1
"f","18",56,7,"D",4061,50,0,50,2500,3,688,1
"f","18",56,8,"B",8761,100,0,100,2600,3,877,0
"f","18",56,9,"A",5310,100,0,100,2700,2,1534,0
"f","18",56,10,"C",3103,50,0,50,2750,3,1849,1
"f","18",56,11,"D",1273,50,0,50,2800,3,904,1
"f","18",56,12,"B",799,100,0,100,2900,3,1477,0
"f","18",56,13,"C",2772,50,-50,0,2900,2,1032,1
"f","18",56,14,"A",2456,100,-150,-50,2850,2,1013,0
"f","18",56,15,"B",976,100,0,100,2950,2,1004,0
"f","18",56,16,"D",2143,50,0,50,3000,2,963,1
"f","18",56,17,"C",4302,50,0,50,3050,1,1441,1
"f","18",56,18,"A",6914,100,0,100,3150,2,1162,0
"f","18",56,19,"B",5492,100,0,100,3250,2,1496,0
"f","18",56,20,"C",6323,50,-50,0,3250,1,825,1
"f","18",56,21,"A",1613,100,-300,-200,3050,2,1351,0
"f","18",56,22,"D",1166,50,0,50,3100,1,1451,1
"f","18",56,23,"B",1072,100,0,100,3200,2,1493,0
"f","18",56,24,"B",1165,100,0,100,3300,2,1249,0
"f","18",56,25,"D",2251,50,0,50,3350,2,623,1
"f","18",56,26,"B",3755,100,-1250,-1150,2200,2,2463,0
"f","18",56,27,"D",2171,50,0,50,2250,2,1551,1
"f","18",56,28,"A",1974,100,0,100,2350,1,709,0
"f","18",56,29,"C",2444,50,0,50,2400,1,1451,1
"f","18",56,30,"B",1087,100,0,100,2500,1,1254,0
"f","18",56,31,"A",1372,100,-200,-100,2400,1,1859,0
"f","18",56,32,"B",949,100,0,100,2500,2,1222,0
"f","18",56,33,"B",656,100,0,100,2600,2,798,0
"f","18",56,34,"D",2130,50,0,50,2650,1,996,1
"f","18",56,35,"B",1983,100,0,100,2750,1,1423,0
"f","18",56,36,"B",601,100,-1250,-1150,1600,1,734,0
"f","18",56,37,"D",1680,50,-250,-200,1400,2,5507,1
"f","18",56,38,"C",1094,50,-50,0,1400,2,739,1
"f","18",56,39,"A",2114,100,0,100,1500,1,746,0
"f","18",56,40,"A",2070,100,-250,-150,1350,1,1298,0
"f","18",56,41,"B",900,100,0,100,1450,1,690,0
"f","18",56,42,"B",1608,100,0,100,1550,2,1047,0
"f","18",56,43,"D",2527,50,0,50,1600,2,1809,1
"f","18",56,44,"B",1844,100,0,100,1700,1,1207,0
"f","18",56,45,"C",18447,50,0,50,1750,1,1253,1
"f","18",56,46,"B",1368,100,0,100,1850,2,5697,0
"f","18",56,47,"B",2364,100,0,100,1950,1,730,0
"f","18",56,48,"A",746,100,-350,-250,1700,1,638,0
"f","18",56,49,"B",842,100,0,100,1800,1,630,0
"f","18",56,50,"B",522,100,-1250,-1150,650,2,1028,0
"f","18",56,51,"D",1715,50,0,50,700,1,1282,1
"f","18",56,52,"B",1156,100,0,100,800,1,1211,0
"f","18",56,53,"C",741,50,-50,0,800,1,646,1
"f","18",56,54,"C",558,50,-50,0,800,1,680,1
"f","18",56,55,"D",2245,50,0,50,850,2,3022,1
"f","18",56,56,"B",909,100,0,100,950,2,1072,0
"f","18",56,57,"B",3014,100,0,100,1050,2,1245,0
"f","18",56,58,"A",2089,100,0,100,1150,2,1995,0
"f","18",56,59,"D",2519,50,0,50,1200,2,2963,1
"f","18",56,60,"B",2860,100,0,100,1300,2,4441,0
"f","18",56,61,"A",1123,100,-350,-250,1050,1,4536,0
"f","18",56,62,"D",4820,50,0,50,1100,2,1247,1
"f","18",56,63,"B",512,100,0,100,1200,2,1228,0
"f","18",56,64,"B",774,100,0,100,1300,2,795,0
"f","18",56,65,"B",673,100,0,100,1400,2,1051,0
"f","18",56,66,"B",535,100,0,100,1500,2,724,0
"f","18",56,67,"B",686,100,0,100,1600,2,954,0
"f","18",56,68,"B",628,100,0,100,1700,3,975,0
"f","18",56,69,"B",589,100,-1250,-1150,550,3,1136,0
"f","18",56,70,"D",7656,50,0,50,600,1,1266,1
"f","18",56,71,"A",748,100,0,100,700,1,2822,0
"f","18",56,72,"A",1827,100,-250,-150,550,1,2913,0
"f","18",56,73,"C",8184,50,0,50,600,1,1686,1
"f","18",56,74,"D",2350,50,0,50,650,1,1363,1
"f","18",56,75,"C",1505,50,-25,25,675,1,3535,1
"f","18",56,76,"A",2074,100,-200,-100,575,1,1060,0
"f","18",56,77,"B",574,100,0,100,675,1,1019,0
"f","18",56,78,"B",982,100,0,100,775,1,752,0
"f","18",56,79,"D",2371,50,0,50,825,1,901,1
"f","18",56,80,"C",1819,50,-75,-25,800,1,1392,1
"f","18",56,81,"B",530,100,0,100,900,1,538,0
"f","18",56,82,"B",525,100,0,100,1000,1,780,0
"f","18",56,83,"A",2476,100,0,100,1100,1,670,0
"f","18",56,84,"D",3193,50,0,50,1150,1,1210,1
"f","18",56,85,"A",3412,100,-300,-200,950,1,2348,0
"f","18",56,86,"B",870,100,0,100,1050,1,510,0
"f","18",56,87,"B",621,100,0,100,1150,1,451,0
"f","18",56,88,"B",1721,100,0,100,1250,1,1632,0
"f","18",56,89,"C",969,50,0,50,1300,1,1987,1
"f","18",56,90,"A",2949,100,-150,-50,1250,1,780,0
"f","18",56,91,"B",554,100,0,100,1350,1,874,0
"f","18",56,92,"B",459,100,0,100,1450,1,751,0
"f","18",56,93,"B",459,100,0,100,1550,1,1021,0
"f","18",56,94,"C",3514,50,0,50,1600,1,1638,1
"f","18",56,95,"D",1115,50,-250,-200,1400,1,2046,1
"f","18",56,96,"B",550,100,0,100,1500,1,489,0
"f","18",56,97,"B",430,100,0,100,1600,1,448,0
"f","18",56,98,"B",569,100,0,100,1700,1,407,0
"f","18",56,99,"C",3410,50,0,50,1750,1,1566,1
"f","18",56,100,"C",591,50,-25,25,1775,1,1156,1
"m","18",57,1,"B",6142,100,0,100,2100,2,3616,0
"m","18",57,2,"B",2704,100,0,100,2200,2,560,0
"m","18",57,3,"C",4336,50,0,50,2250,1,3184,1
"m","18",57,4,"B",1808,100,0,100,2350,2,584,0
"m","18",57,5,"B",936,100,0,100,2450,4,936,0
"m","18",57,6,"A",4304,100,0,100,2550,1,920,0
"m","18",57,7,"D",1335,50,0,50,2600,1,728,1
"m","18",57,8,"B",1679,100,0,100,2700,2,968,0
"m","18",57,9,"C",801,50,0,50,2750,1,2319,1
"m","18",57,10,"B",544,100,0,100,2850,2,1224,0
"m","18",57,11,"A",5864,100,0,100,2950,2,1544,0
"m","18",57,12,"B",776,100,0,100,3050,3,928,0
"m","18",57,13,"C",1204,50,-50,0,3050,2,1380,1
"m","18",57,14,"B",544,100,0,100,3150,3,1065,0
"m","18",57,15,"D",2210,50,0,50,3200,1,1135,1
"m","18",57,16,"C",600,50,0,50,3250,1,752,1
"m","18",57,17,"A",656,100,-150,-50,3200,1,1233,0
"m","18",57,18,"B",824,100,-1250,-1150,2050,2,864,0
"m","18",57,19,"B",473,100,0,100,2150,2,591,0
"m","18",57,20,"C",609,50,-50,0,2150,2,703,1
"m","18",57,21,"B",1361,100,0,100,2250,2,1695,0
"m","18",57,22,"A",9312,100,0,100,2350,1,785,0
"m","18",57,23,"D",800,50,0,50,2400,1,753,1
"m","18",57,24,"C",656,50,0,50,2450,1,3625,1
"m","18",57,25,"B",425,100,0,100,2550,3,504,0
"m","18",57,26,"D",3321,50,0,50,2600,2,2127,1
"m","18",57,27,"B",505,100,0,100,2700,4,535,0
"m","18",57,28,"A",793,100,-300,-200,2500,2,2375,0
"m","18",57,29,"B",512,100,-1250,-1150,1350,3,1552,0
"m","18",57,30,"C",2121,50,-50,0,1350,2,680,1
"m","18",57,31,"B",416,100,0,100,1450,2,536,0
"m","18",57,32,"B",448,100,0,100,1550,3,497,0
"m","18",57,33,"B",1177,100,0,100,1650,4,632,0
"m","18",57,34,"B",921,100,0,100,1750,1,648,0
"m","18",57,35,"B",513,100,0,100,1850,2,543,0
"m","18",57,36,"A",1034,100,0,100,1950,1,703,0
"m","18",57,37,"B",577,100,0,100,2050,2,663,0
"m","18",57,38,"B",497,100,-1250,-1150,900,2,1057,0
"m","18",57,39,"B",936,100,0,100,1000,3,728,0
"m","18",57,40,"D",1504,50,0,50,1050,3,696,1
"m","18",57,41,"C",1760,50,0,50,1100,2,664,1
"m","18",57,42,"B",400,100,0,100,1200,2,768,0
"m","18",57,43,"A",1488,100,-200,-100,1100,1,1184,0
"m","18",57,44,"B",1864,100,0,100,1200,4,584,0
"m","18",57,45,"D",2752,50,0,50,1250,4,824,1
"m","18",57,46,"C",793,50,-50,0,1250,4,863,1
"m","18",57,47,"B",1080,100,0,100,1350,4,536,0
"m","18",57,48,"A",433,100,0,100,1450,4,550,0
"m","18",57,49,"A",672,100,-250,-150,1300,4,640,0
"m","18",57,50,"B",1136,100,0,100,1400,4,640,0
"m","18",57,51,"B",791,100,0,100,1500,2,648,0
"m","18",57,52,"B",433,100,0,100,1600,3,576,0
"m","18",57,53,"B",401,100,0,100,1700,4,695,0
"m","18",57,54,"B",400,100,0,100,1800,4,744,0
"m","18",57,55,"B",392,100,0,100,1900,4,584,0
"m","18",57,56,"B",416,100,-1250,-1150,750,4,512,0
"m","18",57,57,"B",2112,100,0,100,850,3,505,0
"m","18",57,58,"B",1512,100,0,100,950,2,544,0
"m","18",57,59,"A",3128,100,-350,-250,700,1,608,0
"m","18",57,60,"A",728,100,0,100,800,1,800,0
"m","18",57,61,"B",456,100,0,100,900,1,936,0
"m","18",57,62,"B",472,100,0,100,1000,2,568,0
"m","18",57,63,"B",1777,100,0,100,1100,3,535,0
"m","18",57,64,"B",1256,100,0,100,1200,4,552,0
"m","18",57,65,"B",544,100,0,100,1300,4,1785,0
"m","18",57,66,"C",456,50,-50,0,1300,2,1192,1
"m","18",57,67,"C",633,50,0,50,1350,3,592,1
"m","18",57,68,"C",824,50,-25,25,1375,1,640,1
"m","18",57,69,"D",912,50,0,50,1425,2,1152,1
"m","18",57,70,"D",624,50,0,50,1475,2,600,1
"m","18",57,71,"D",1733,50,0,50,1525,3,1076,1
"m","18",57,72,"D",400,50,-250,-200,1325,4,544,1
"m","18",57,73,"C",928,50,-75,-25,1300,3,1056,1
"m","18",57,74,"B",576,100,0,100,1400,2,656,0
"m","18",57,75,"B",3472,100,0,100,1500,4,552,0
"m","18",57,76,"B",400,100,0,100,1600,4,432,0
"m","18",57,77,"B",450,100,0,100,1700,4,447,0
"m","18",57,78,"B",2192,100,0,100,1800,4,520,0
"m","18",57,79,"B",1232,100,0,100,1900,3,680,0
"m","18",57,80,"B",1184,100,0,100,2000,4,840,0
"m","18",57,81,"B",1465,100,0,100,2100,4,1328,0
"m","18",57,82,"B",4649,100,0,100,2200,3,591,0
"m","18",57,83,"B",1272,100,-1250,-1150,1050,3,544,0
"m","18",57,84,"B",744,100,0,100,1150,4,592,0
"m","18",57,85,"B",384,100,0,100,1250,4,440,0
"m","18",57,86,"B",408,100,0,100,1350,4,408,0
"m","18",57,87,"B",1480,100,0,100,1450,4,552,0
"m","18",57,88,"B",1234,100,-1250,-1150,300,4,494,0
"m","18",57,89,"B",456,100,0,100,400,4,488,0
"m","18",57,90,"B",528,100,0,100,500,3,577,0
"m","18",57,91,"B",416,100,0,100,600,2,554,0
"m","18",57,92,"B",368,100,0,100,700,2,776,0
"m","18",57,93,"B",464,100,0,100,800,2,625,0
"m","18",57,94,"B",392,100,0,100,900,1,456,0
"m","18",57,95,"B",463,100,-1250,-1150,0,1,520,0
"m","18",57,96,"B",520,100,0,100,100,2,1384,0
"m","18",57,97,"B",2176,100,0,100,200,2,608,0
"m","18",57,98,"B",448,100,0,100,300,3,456,0
"m","18",57,99,"B",1384,100,0,100,400,4,528,0
"m","18",57,100,"B",537,100,0,100,500,3,471,0
"f","30",58,1,"B",4562,100,0,100,2100,1,2235,0
"f","30",58,2,"D",5928,50,0,50,2150,1,1835,1
"f","30",58,3,"A",4434,100,0,100,2250,1,1490,0
"f","30",58,4,"C",1468,50,0,50,2300,1,1517,1
"f","30",58,5,"B",4583,100,0,100,2400,1,1533,0
"f","30",58,6,"D",2882,50,0,50,2450,1,1938,1
"f","30",58,7,"A",2449,100,0,100,2550,1,1534,0
"f","30",58,8,"C",2193,50,0,50,2600,1,1411,1
"f","30",58,9,"B",2066,100,0,100,2700,1,1232,0
"f","30",58,10,"D",2603,50,0,50,2750,1,1597,1
"f","30",58,11,"A",3134,100,-150,-50,2700,1,1254,0
"f","30",58,12,"C",1494,50,-50,0,2700,1,2394,1
"f","30",58,13,"B",2205,100,0,100,2800,1,1513,0
"f","30",58,14,"D",2651,50,0,50,2850,1,1967,1
"f","30",58,15,"A",1631,100,0,100,2950,1,1405,0
"f","30",58,16,"C",1318,50,0,50,3000,1,1498,1
"f","30",58,17,"B",1251,100,0,100,3100,2,4781,0
"f","30",58,18,"D",1250,50,0,50,3150,2,2100,1
"f","30",58,19,"A",1074,100,-300,-200,2950,2,1710,0
"f","30",58,20,"C",1151,50,-50,0,2950,2,2583,1
"f","30",58,21,"B",1473,100,0,100,3050,2,3643,0
"f","30",58,22,"B",2845,100,0,100,3150,1,1321,0
"f","30",58,23,"B",2327,100,0,100,3250,1,1348,0
"f","30",58,24,"B",1617,100,-1250,-1150,2100,1,1115,0
"f","30",58,25,"B",1072,100,0,100,2200,1,1081,0
"f","30",58,26,"B",1023,100,0,100,2300,2,2444,0
"f","30",58,27,"D",1382,50,0,50,2350,1,1731,1
"f","30",58,28,"B",7042,100,0,100,2450,1,1147,0
"f","30",58,29,"B",1022,100,0,100,2550,1,1113,0
"f","30",58,30,"D",1239,50,0,50,2600,2,1628,1
"f","30",58,31,"A",1417,100,0,100,2700,2,1391,0
"f","30",58,32,"B",1524,100,-1250,-1150,1550,2,1397,0
"f","30",58,33,"B",1163,100,0,100,1650,2,1554,0
"f","30",58,34,"B",1199,100,0,100,1750,2,2684,0
"f","30",58,35,"D",1006,50,0,50,1800,2,1359,1
"f","30",58,36,"A",950,100,-200,-100,1700,2,1816,0
"f","30",58,37,"B",1001,100,0,100,1800,2,2082,0
"f","30",58,38,"C",985,50,0,50,1850,1,1333,1
"f","30",58,39,"D",1034,50,0,50,1900,1,1163,1
"f","30",58,40,"D",988,50,-250,-200,1700,1,1261,1
"f","30",58,41,"A",1382,100,0,100,1800,1,1766,0
"f","30",58,42,"C",1618,50,-50,0,1800,2,1384,1
"f","30",58,43,"D",1024,50,0,50,1850,2,1964,1
"f","30",58,44,"A",1135,100,-250,-150,1700,2,1562,0
"f","30",58,45,"B",1486,100,0,100,1800,1,1462,0
"f","30",58,46,"D",1396,50,0,50,1850,1,3141,1
"f","30",58,47,"A",1639,100,-350,-250,1600,1,1278,0
"f","30",58,48,"C",1116,50,0,50,1650,1,984,1
"f","30",58,49,"D",960,50,0,50,1700,1,1171,1
"f","30",58,50,"B",891,100,0,100,1800,1,942,0
"f","30",58,51,"A",950,100,0,100,1900,1,1013,0
"f","30",58,52,"D",1040,50,0,50,1950,1,1092,1
"f","30",58,53,"C",1120,50,-50,0,1950,1,997,1
"f","30",58,54,"A",1160,100,-350,-250,1700,1,968,0
"f","30",58,55,"B",1021,100,0,100,1800,1,963,0
"f","30",58,56,"C",922,50,-50,0,1800,1,916,1
"f","30",58,57,"D",1036,50,0,50,1850,1,920,1
"f","30",58,58,"B",820,100,-1250,-1150,700,1,989,0
"f","30",58,59,"C",1219,50,0,50,750,1,863,1
"f","30",58,60,"D",837,50,0,50,800,1,804,1
"f","30",58,61,"A",836,100,0,100,900,1,914,0
"f","30",58,62,"C",2535,50,-25,25,925,1,850,1
"f","30",58,63,"B",853,100,0,100,1025,1,797,0
"f","30",58,64,"D",892,50,0,50,1075,1,875,1
"f","30",58,65,"A",762,100,-250,-150,925,1,1055,0
"f","30",58,66,"B",808,100,0,100,1025,1,893,0
"f","30",58,67,"B",863,100,0,100,1125,1,803,0
"f","30",58,68,"C",818,50,-75,-25,1100,1,867,1
"f","30",58,69,"D",862,50,0,50,1150,1,872,1
"f","30",58,70,"A",890,100,-200,-100,1050,1,1059,0
"f","30",58,71,"B",853,100,0,100,1150,1,899,0
"f","30",58,72,"C",858,50,0,50,1200,1,1092,1
"f","30",58,73,"B",3652,100,0,100,1300,2,1314,0
"f","30",58,74,"D",1089,50,0,50,1350,2,1062,1
"f","30",58,75,"A",858,100,0,100,1450,1,1009,0
"f","30",58,76,"C",1116,50,0,50,1500,1,936,1
"f","30",58,77,"B",874,100,0,100,1600,2,2129,0
"f","30",58,78,"D",1366,50,-250,-200,1400,2,2115,1
"f","30",58,79,"A",1001,100,-300,-200,1200,2,1603,0
"f","30",58,80,"C",1104,50,0,50,1250,2,1298,1
"f","30",58,81,"B",952,100,0,100,1350,2,1380,0
"f","30",58,82,"B",966,100,0,100,1450,1,784,0
"f","30",58,83,"D",1136,50,0,50,1500,2,1195,1
"f","30",58,84,"A",1035,100,-150,-50,1450,2,1002,0
"f","30",58,85,"C",888,50,-25,25,1475,2,1161,1
"f","30",58,86,"B",938,100,0,100,1575,2,1163,0
"f","30",58,87,"B",833,100,0,100,1675,2,1073,0
"f","30",58,88,"D",888,50,0,50,1725,2,1176,1
"f","30",58,89,"D",1192,50,0,50,1775,2,1024,1
"f","30",58,90,"A",1250,100,0,100,1875,2,1271,0
"f","30",58,91,"A",869,100,0,100,1975,2,1015,0
"f","30",58,92,"C",871,50,-75,-25,1950,2,964,1
"f","30",58,93,"C",941,50,0,50,2000,2,1359,1
"f","30",58,94,"B",3717,100,-1250,-1150,850,2,1083,0
"f","30",58,95,"B",952,100,0,100,950,2,1081,0
"f","30",58,96,"B",755,100,0,100,1050,2,1045,0
"f","30",58,97,"B",876,100,0,100,1150,2,904,0
"f","30",58,98,"B",809,100,0,100,1250,2,907,0
"f","30",58,99,"D",1157,50,0,50,1300,2,914,1
"f","30",58,100,"D",869,50,0,50,1350,2,865,1
"m","25",59,1,"A",3479,100,0,100,2100,1,1776,0
"m","25",59,2,"A",2663,100,0,100,2200,1,1128,0
"m","25",59,3,"A",1225,100,-150,-50,2150,1,958,0
"m","25",59,4,"A",12289,100,0,100,2250,1,1495,0
"m","25",59,5,"A",2184,100,-300,-200,2050,1,881,0
"m","25",59,6,"B",3864,100,0,100,2150,1,1416,0
"m","25",59,7,"B",2384,100,0,100,2250,1,1104,0
"m","25",59,8,"C",9880,50,0,50,2300,1,928,1
"m","25",59,9,"D",2600,50,0,50,2350,1,840,1
"m","25",59,10,"A",1832,100,0,100,2450,1,800,0
"m","25",59,11,"B",1593,100,0,100,2550,1,1047,0
"m","25",59,12,"C",1376,50,0,50,2600,1,944,1
"m","25",59,13,"D",1321,50,0,50,2650,2,1495,1
"m","25",59,14,"A",1320,100,-200,-100,2550,3,1368,0
"m","25",59,15,"B",6785,100,0,100,2650,1,791,0
"m","25",59,16,"C",1840,50,-50,0,2650,1,760,1
"m","25",59,17,"D",2880,50,0,50,2700,1,992,1
"m","25",59,18,"A",2104,100,0,100,2800,1,816,0
"m","25",59,19,"B",1448,100,0,100,2900,1,792,0
"m","25",59,20,"C",1465,50,0,50,2950,2,888,1
"m","25",59,21,"D",1592,50,0,50,3000,2,944,1
"m","25",59,22,"A",1824,100,-250,-150,2850,1,1184,0
"m","25",59,23,"B",2465,100,0,100,2950,1,855,0
"m","25",59,24,"C",2713,50,-50,0,2950,1,704,1
"m","25",59,25,"D",3361,50,0,50,3000,1,776,1
"m","25",59,26,"A",3904,100,-350,-250,2750,1,672,0
"m","25",59,27,"B",2688,100,0,100,2850,2,856,0
"m","25",59,28,"C",1432,50,0,50,2900,2,1056,1
"m","25",59,29,"D",1656,50,0,50,2950,1,968,1
"m","25",59,30,"A",2257,100,0,100,3050,1,808,0
"m","25",59,31,"B",2041,100,0,100,3150,2,2183,0
"m","25",59,32,"C",1120,50,-50,0,3150,3,1352,1
"m","25",59,33,"D",1080,50,0,50,3200,2,1239,1
"m","25",59,34,"A",3384,100,-350,-250,2950,1,744,0
"m","25",59,35,"B",2097,100,-1250,-1150,1800,1,816,0
"m","25",59,36,"C",11744,50,0,50,1850,1,864,1
"m","25",59,37,"D",2185,50,0,50,1900,1,1184,1
"m","25",59,38,"A",1984,100,0,100,2000,1,1703,0
"m","25",59,39,"B",1456,100,0,100,2100,1,1103,0
"m","25",59,40,"C",2177,50,-50,0,2100,1,832,1
"m","25",59,41,"C",1912,50,-50,0,2100,1,961,1
"m","25",59,42,"D",1567,50,0,50,2150,1,1185,1
"m","25",59,43,"A",2168,100,-250,-150,2000,1,944,0
"m","25",59,44,"B",1560,100,0,100,2100,1,872,0
"m","25",59,45,"C",1424,50,0,50,2150,1,600,1
"m","25",59,46,"D",1241,50,-250,-200,1950,1,864,1
"m","25",59,47,"D",1376,50,0,50,2000,1,704,1
"m","25",59,48,"A",1224,100,-200,-100,1900,1,752,0
"m","25",59,49,"B",1832,100,0,100,2000,1,904,0
"m","25",59,50,"C",856,50,-25,25,2025,1,1536,1
"m","25",59,51,"D",1008,50,0,50,2075,1,935,1
"m","25",59,52,"A",1872,100,0,100,2175,1,927,0
"m","25",59,53,"B",2025,100,0,100,2275,1,776,0
"m","25",59,54,"C",2048,50,-75,-25,2250,1,968,1
"m","25",59,55,"D",1153,50,0,50,2300,1,1071,1
"m","25",59,56,"A",1721,100,-300,-200,2100,1,800,0
"m","25",59,57,"A",1784,100,-150,-50,2050,1,728,0
"m","25",59,58,"A",1615,100,0,100,2150,1,681,0
"m","25",59,59,"B",1329,100,-1250,-1150,1000,1,1407,0
"m","25",59,60,"C",3184,50,0,50,1050,1,672,1
"m","25",59,61,"D",1217,50,0,50,1100,1,720,1
"m","25",59,62,"A",4024,100,0,100,1200,1,935,0
"m","25",59,63,"B",1431,100,0,100,1300,1,753,0
"m","25",59,64,"C",1353,50,0,50,1350,1,768,1
"m","25",59,65,"D",2129,50,0,50,1400,1,768,1
"m","25",59,66,"A",2336,100,0,100,1500,1,703,0
"m","25",59,67,"B",4257,100,0,100,1600,1,887,0
"m","25",59,68,"C",5777,50,0,50,1650,1,776,1
"m","25",59,69,"D",1024,50,0,50,1700,1,1479,1
"m","25",59,70,"A",1703,100,-300,-200,1500,1,688,0
"m","25",59,71,"A",1472,100,0,100,1600,1,616,0
"m","25",59,72,"B",928,100,0,100,1700,1,1001,0
"m","25",59,73,"C",1936,50,-25,25,1725,1,793,1
"m","25",59,74,"D",1977,50,0,50,1775,1,1095,1
"m","25",59,75,"A",2912,100,-350,-250,1525,1,800,0
"m","25",59,76,"B",3936,100,0,100,1625,1,864,0
"m","25",59,77,"C",2039,50,-75,-25,1600,1,1256,1
"m","25",59,78,"D",1704,50,0,50,1650,1,1048,1
"m","25",59,79,"D",3737,50,0,50,1700,1,615,1
"m","25",59,80,"C",1631,50,0,50,1750,1,817,1
"m","25",59,81,"B",865,100,0,100,1850,2,687,0
"m","25",59,82,"A",975,100,0,100,1950,2,776,0
"m","25",59,83,"D",1320,50,-250,-200,1750,1,711,1
"m","25",59,84,"D",2120,50,0,50,1800,1,2064,1
"m","25",59,85,"C",1808,50,-50,0,1800,1,848,1
"m","25",59,86,"B",1024,100,0,100,1900,1,1160,0
"m","25",59,87,"A",1552,100,-200,-100,1800,1,953,0
"m","25",59,88,"A",1865,100,-250,-150,1650,1,872,0
"m","25",59,89,"A",1424,100,-150,-50,1600,1,641,0
"m","25",59,90,"A",1281,100,0,100,1700,1,583,0
"m","25",59,91,"D",1208,50,0,50,1750,1,968,1
"m","25",59,92,"C",1671,50,0,50,1800,1,944,1
"m","25",59,93,"B",1137,100,-1250,-1150,650,1,744,0
"m","25",59,94,"A",2240,100,0,100,750,1,721,0
"m","25",59,95,"B",2065,100,0,100,850,1,679,0
"m","25",59,96,"C",1409,50,0,50,900,1,727,1
"m","25",59,97,"D",1216,50,0,50,950,1,912,1
"m","25",59,98,"A",2032,100,-350,-250,700,1,1552,0
"m","25",59,99,"A",1496,100,-200,-100,600,1,544,0
"m","25",59,100,"A",1088,100,-250,-150,450,1,440,0
"f","30",60,1,"A",14107,100,0,100,2100,1,3329,0
"f","30",60,2,"A",6574,100,0,100,2200,2,2191,0
