"gender","age","nsubj","trial_number","card_selected","rt_cardselection","win","loss","net_gain","totalcash_by_trial","confidence","rt_confidence","adv_choice","block"
"f",18,32,13,"C",2772,50,-50,0,2900,2,1032,1,1
"f",18,32,14,"A",2456,100,-150,-50,2850,2,1013,0,1
"f",18,32,15,"B",976,100,0,100,2950,2,1004,0,1
"f",18,32,16,"D",2143,50,0,50,3000,2,963,1,1
"f",18,32,17,"C",4302,50,0,50,3050,1,1441,1,1
"f",18,32,18,"A",6914,100,0,100,3150,2,1162,0,1
"f",18,32,19,"B",5492,100,0,100,3250,2,1496,0,1
"f",18,32,20,"C",6323,50,-50,0,3250,1,825,1,1
"f",18,32,21,"A",1613,100,-300,-200,3050,2,1351,0,2
"f",18,32,22,"D",1166,50,0,50,3100,1,1451,1,2
"f",18,32,23,"B",1072,100,0,100,3200,2,1493,0,2
"f",18,32,24,"B",1165,100,0,100,3300,2,1249,0,2
"f",18,32,25,"D",2251,50,0,50,3350,2,623,1,2
"f",18,32,26,"B",3755,100,-1250,-1150,2200,2,2463,0,2
"f",18,32,27,"D",2171,50,0,50,2250,2,1551,1,2
"f",18,32,28,"A",1974,100,0,100,2350,1,709,0,2
"f",18,32,29,"C",2444,50,0,50,2400,1,1451,1,2
"f",18,32,30,"B",1087,100,0,100,2500,1,1254,0,2
"f",18,32,31,"A",1372,100,-200,-100,2400,1,1859,0,2
"f",18,32,32,"B",949,100,0,100,2500,2,1222,0,2
"f",18,32,33,"B",656,100,0,100,2600,2,798,0,2
"f",18,32,34,"D",2130,50,0,50,2650,1,996,1,2
"f",18,32,35,"B",1983,100,0,100,2750,1,1423,0,2
"f",18,32,36,"B",601,100,-1250,-1150,1600,1,734,0,2
"f",18,32,37,"D",1680,50,-250,-200,1400,2,5507,1,2
"f",18,32,38,"C",1094,50,-50,0,1400,2,739,1,2
"f",18,32,39,"A",2114,100,0,100,1500,1,746,0,2
"f",18,32,40,"A",2070,100,-250,-150,1350,1,1298,0,2
"f",18,32,41,"B",900,100,0,100,1450,1,690,0,3
"f",18,32,42,"B",1608,100,0,100,1550,2,1047,0,3
"f",18,32,43,"D",2527,50,0,50,1600,2,1809,1,3
"f",18,32,44,"B",1844,100,0,100,1700,1,1207,0,3
"f",18,32,45,"C",18447,50,0,50,1750,1,1253,1,3
"f",18,32,46,"B",1368,100,0,100,1850,2,5697,0,3
"f",18,32,47,"B",2364,100,0,100,1950,1,730,0,3
"f",18,32,48,"A",746,100,-350,-250,1700,1,638,0,3
"f",18,32,49,"B",842,100,0,100,1800,1,630,0,3
"f",18,32,50,"B",522,100,-1250,-1150,650,2,1028,0,3
"f",18,32,51,"D",1715,50,0,50,700,1,1282,1,3
"f",18,32,52,"B",1156,100,0,100,800,1,1211,0,3
"f",18,32,53,"C",741,50,-50,0,800,1,646,1,3
"f",18,32,54,"C",558,50,-50,0,800,1,680,1,3
"f",18,32,55,"D",2245,50,0,50,850,2,3022,1,3
"f",18,32,56,"B",909,100,0,100,950,2,1072,0,3
"f",18,32,57,"B",3014,100,0,100,1050,2,1245,0,3
"f",18,32,58,"A",2089,100,0,100,1150,2,1995,0,3
"f",18,32,59,"D",2519,50,0,50,1200,2,2963,1,3
"f",18,32,60,"B",2860,100,0,100,1300,2,4441,0,3
"f",18,32,61,"A",1123,100,-350,-250,1050,1,4536,0,4
"f",18,32,62,"D",4820,50,0,50,1100,2,1247,1,4
"f",18,32,63,"B",512,100,0,100,1200,2,1228,0,4
"f",18,32,64,"B",774,100,0,100,1300,2,795,0,4
"f",18,32,65,"B",673,100,0,100,1400,2,1051,0,4
"f",18,32,66,"B",535,100,0,100,1500,2,724,0,4
"f",18,32,67,"B",686,100,0,100,1600,2,954,0,4
"f",18,32,68,"B",628,100,0,100,1700,3,975,0,4
"f",18,32,69,"B",589,100,-1250,-1150,550,3,1136,0,4
"f",18,32,70,"D",7656,50,0,50,600,1,1266,1,4
"f",18,32,71,"A",748,100,0,100,700,1,2822,0,4
"f",18,32,72,"A",1827,100,-250,-150,550,1,2913,0,4
"f",18,32,73,"C",8184,50,0,50,600,1,1686,1,4
"f",18,32,74,"D",2350,50,0,50,650,1,1363,1,4
"f",18,32,75,"C",1505,50,-25,25,675,1,3535,1,4
"f",18,32,76,"A",2074,100,-200,-100,575,1,1060,0,4
"f",18,32,77,"B",574,100,0,100,675,1,1019,0,4
"f",18,32,78,"B",982,100,0,100,775,1,752,0,4
"f",18,32,79,"D",2371,50,0,50,825,1,901,1,4
"f",18,32,80,"C",1819,50,-75,-25,800,1,1392,1,4
"f",18,32,81,"B",530,100,0,100,900,1,538,0,5
"f",18,32,82,"B",525,100,0,100,1000,1,780,0,5
"f",18,32,83,"A",2476,100,0,100,1100,1,670,0,5
"f",18,32,84,"D",3193,50,0,50,1150,1,1210,1,5
"f",18,32,85,"A",3412,100,-300,-200,950,1,2348,0,5
"f",18,32,86,"B",870,100,0,100,1050,1,510,0,5
"f",18,32,87,"B",621,100,0,100,1150,1,451,0,5
"f",18,32,88,"B",1721,100,0,100,1250,1,1632,0,5
"f",18,32,89,"C",969,50,0,50,1300,1,1987,1,5
"f",18,32,90,"A",2949,100,-150,-50,1250,1,780,0,5
"f",18,32,91,"B",554,100,0,100,1350,1,874,0,5
"f",18,32,92,"B",459,100,0,100,1450,1,751,0,5
"f",18,32,93,"B",459,100,0,100,1550,1,1021,0,5
"f",18,32,94,"C",3514,50,0,50,1600,1,1638,1,5
"f",18,32,95,"D",1115,50,-250,-200,1400,1,2046,1,5
"f",18,32,96,"B",550,100,0,100,1500,1,489,0,5
"f",18,32,97,"B",430,100,0,100,1600,1,448,0,5
"f",18,32,98,"B",569,100,0,100,1700,1,407,0,5
"f",18,32,99,"C",3410,50,0,50,1750,1,1566,1,5
"f",18,32,100,"C",591,50,-25,25,1775,1,1156,1,5
"m",18,33,1,"B",6142,100,0,100,2100,2,3616,0,1
"m",18,33,2,"B",2704,100,0,100,2200,2,560,0,1
"m",18,33,3,"C",4336,50,0,50,2250,1,3184,1,1
"m",18,33,4,"B",1808,100,0,100,2350,2,584,0,1
"m",18,33,5,"B",936,100,0,100,2450,4,936,0,1
"m",18,33,6,"A",4304,100,0,100,2550,1,920,0,1
"m",18,33,7,"D",1335,50,0,50,2600,1,728,1,1
"m",18,33,8,"B",1679,100,0,100,2700,2,968,0,1
"m",18,33,9,"C",801,50,0,50,2750,1,2319,1,1
"m",18,33,10,"B",544,100,0,100,2850,2,1224,0,1
"m",18,33,11,"A",5864,100,0,100,2950,2,1544,0,1
"m",18,33,12,"B",776,100,0,100,3050,3,928,0,1
"m",18,33,13,"C",1204,50,-50,0,3050,2,1380,1,1
"m",18,33,14,"B",544,100,0,100,3150,3,1065,0,1
"m",18,33,15,"D",2210,50,0,50,3200,1,1135,1,1
"m",18,33,16,"C",600,50,0,50,3250,1,752,1,1
"m",18,33,17,"A",656,100,-150,-50,3200,1,1233,0,1
"m",18,33,18,"B",824,100,-1250,-1150,2050,2,864,0,1
"m",18,33,19,"B",473,100,0,100,2150,2,591,0,1
"m",18,33,20,"C",609,50,-50,0,2150,2,703,1,1
"m",18,33,21,"B",1361,100,0,100,2250,2,1695,0,2
"m",18,33,22,"A",9312,100,0,100,2350,1,785,0,2
"m",18,33,23,"D",800,50,0,50,2400,1,753,1,2
"m",18,33,24,"C",656,50,0,50,2450,1,3625,1,2
"m",18,33,25,"B",425,100,0,100,2550,3,504,0,2
"m",18,33,26,"D",3321,50,0,50,2600,2,2127,1,2
"m",18,33,27,"B",505,100,0,100,2700,4,535,0,2
"m",18,33,28,"A",793,100,-300,-200,2500,2,2375,0,2
"m",18,33,29,"B",512,100,-1250,-1150,1350,3,1552,0,2
"m",18,33,30,"C",2121,50,-50,0,1350,2,680,1,2
"m",18,33,31,"B",416,100,0,100,1450,2,536,0,2
"m",18,33,32,"B",448,100,0,100,1550,3,497,0,2
"m",18,33,33,"B",1177,100,0,100,1650,4,632,0,2
"m",18,33,34,"B",921,100,0,100,1750,1,648,0,2
"m",18,33,35,"B",513,100,0,100,1850,2,543,0,2
"m",18,33,36,"A",1034,100,0,100,1950,1,703,0,2
"m",18,33,37,"B",577,100,0,100,2050,2,663,0,2
"m",18,33,38,"B",497,100,-1250,-1150,900,2,1057,0,2
"m",18,33,39,"B",936,100,0,100,1000,3,728,0,2
"m",18,33,40,"D",1504,50,0,50,1050,3,696,1,2
"m",18,33,41,"C",1760,50,0,50,1100,2,664,1,3
"m",18,33,42,"B",400,100,0,100,1200,2,768,0,3
"m",18,33,43,"A",1488,100,-200,-100,1100,1,1184,0,3
"m",18,33,44,"B",1864,100,0,100,1200,4,584,0,3
"m",18,33,45,"D",2752,50,0,50,1250,4,824,1,3
"m",18,33,46,"C",793,50,-50,0,1250,4,863,1,3
"m",18,33,47,"B",1080,100,0,100,1350,4,536,0,3
"m",18,33,48,"A",433,100,0,100,1450,4,550,0,3
"m",18,33,49,"A",672,100,-250,-150,1300,4,640,0,3
"m",18,33,50,"B",1136,100,0,100,1400,4,640,0,3
"m",18,33,51,"B",791,100,0,100,1500,2,648,0,3
"m",18,33,52,"B",433,100,0,100,1600,3,576,0,3
"m",18,33,53,"B",401,100,0,100,1700,4,695,0,3
"m",18,33,54,"B",400,100,0,100,1800,4,744,0,3
"m",18,33,55,"B",392,100,0,100,1900,4,584,0,3
"m",18,33,56,"B",416,100,-1250,-1150,750,4,512,0,3
"m",18,33,57,"B",2112,100,0,100,850,3,505,0,3
"m",18,33,58,"B",1512,100,0,100,950,2,544,0,3
"m",18,33,59,"A",3128,100,-350,-250,700,1,608,0,3
"m",18,33,60,"A",728,100,0,100,800,1,800,0,3
"m",18,33,61,"B",456,100,0,100,900,1,936,0,4
"m",18,33,62,"B",472,100,0,100,1000,2,568,0,4
"m",18,33,63,"B",1777,100,0,100,1100,3,535,0,4
"m",18,33,64,"B",1256,100,0,100,1200,4,552,0,4
"m",18,33,65,"B",544,100,0,100,1300,4,1785,0,4
"m",18,33,66,"C",456,50,-50,0,1300,2,1192,1,4
"m",18,33,67,"C",633,50,0,50,1350,3,592,1,4
"m",18,33,68,"C",824,50,-25,25,1375,1,640,1,4
"m",18,33,69,"D",912,50,0,50,1425,2,1152,1,4
"m",18,33,70,"D",624,50,0,50,1475,2,600,1,4
"m",18,33,71,"D",1733,50,0,50,1525,3,1076,1,4
"m",18,33,72,"D",400,50,-250,-200,1325,4,544,1,4
"m",18,33,73,"C",928,50,-75,-25,1300,3,1056,1,4
"m",18,33,74,"B",576,100,0,100,1400,2,656,0,4
"m",18,33,75,"B",3472,100,0,100,1500,4,552,0,4
"m",18,33,76,"B",400,100,0,100,1600,4,432,0,4
"m",18,33,77,"B",450,100,0,100,1700,4,447,0,4
"m",18,33,78,"B",2192,100,0,100,1800,4,520,0,4
"m",18,33,79,"B",1232,100,0,100,1900,3,680,0,4
"m",18,33,80,"B",1184,100,0,100,2000,4,840,0,4
"m",18,33,81,"B",1465,100,0,100,2100,4,1328,0,5
"m",18,33,82,"B",4649,100,0,100,2200,3,591,0,5
"m",18,33,83,"B",1272,100,-1250,-1150,1050,3,544,0,5
"m",18,33,84,"B",744,100,0,100,1150,4,592,0,5
"m",18,33,85,"B",384,100,0,100,1250,4,440,0,5
"m",18,33,86,"B",408,100,0,100,1350,4,408,0,5
"m",18,33,87,"B",1480,100,0,100,1450,4,552,0,5
"m",18,33,88,"B",1234,100,-1250,-1150,300,4,494,0,5
"m",18,33,89,"B",456,100,0,100,400,4,488,0,5
"m",18,33,90,"B",528,100,0,100,500,3,577,0,5
"m",18,33,91,"B",416,100,0,100,600,2,554,0,5
"m",18,33,92,"B",368,100,0,100,700,2,776,0,5
"m",18,33,93,"B",464,100,0,100,800,2,625,0,5
"m",18,33,94,"B",392,100,0,100,900,1,456,0,5
"m",18,33,95,"B",463,100,-1250,-1150,0,1,520,0,5
"m",18,33,96,"B",520,100,0,100,100,2,1384,0,5
"m",18,33,97,"B",2176,100,0,100,200,2,608,0,5
"m",18,33,98,"B",448,100,0,100,300,3,456,0,5
"m",18,33,99,"B",1384,100,0,100,400,4,528,0,5
"m",18,33,100,"B",537,100,0,100,500,3,471,0,5
"f",30,34,1,"B",4562,100,0,100,2100,1,2235,0,1
"f",30,34,2,"D",5928,50,0,50,2150,1,1835,1,1
"f",30,34,3,"A",4434,100,0,100,2250,1,1490,0,1
"f",30,34,4,"C",1468,50,0,50,2300,1,1517,1,1
"f",30,34,5,"B",4583,100,0,100,2400,1,1533,0,1
"f",30,34,6,"D",2882,50,0,50,2450,1,1938,1,1
"f",30,34,7,"A",2449,100,0,100,2550,1,1534,0,1
"f",30,34,8,"C",2193,50,0,50,2600,1,1411,1,1
"f",30,34,9,"B",2066,100,0,100,2700,1,1232,0,1
"f",30,34,10,"D",2603,50,0,50,2750,1,1597,1,1
"f",30,34,11,"A",3134,100,-150,-50,2700,1,1254,0,1
"f",30,34,12,"C",1494,50,-50,0,2700,1,2394,1,1
"f",30,34,13,"B",2205,100,0,100,2800,1,1513,0,1
"f",30,34,14,"D",2651,50,0,50,2850,1,1967,1,1
"f",30,34,15,"A",1631,100,0,100,2950,1,1405,0,1
"f",30,34,16,"C",1318,50,0,50,3000,1,1498,1,1
"f",30,34,17,"B",1251,100,0,100,3100,2,4781,0,1
"f",30,34,18,"D",1250,50,0,50,3150,2,2100,1,1
"f",30,34,19,"A",1074,100,-300,-200,2950,2,1710,0,1
"f",30,34,20,"C",1151,50,-50,0,2950,2,2583,1,1
"f",30,34,21,"B",1473,100,0,100,3050,2,3643,0,2
"f",30,34,22,"B",2845,100,0,100,3150,1,1321,0,2
"f",30,34,23,"B",2327,100,0,100,3250,1,1348,0,2
"f",30,34,24,"B",1617,100,-1250,-1150,2100,1,1115,0,2
"f",30,34,25,"B",1072,100,0,100,2200,1,1081,0,2
"f",30,34,26,"B",1023,100,0,100,2300,2,2444,0,2
"f",30,34,27,"D",1382,50,0,50,2350,1,1731,1,2
"f",30,34,28,"B",7042,100,0,100,2450,1,1147,0,2
"f",30,34,29,"B",1022,100,0,100,2550,1,1113,0,2
"f",30,34,30,"D",1239,50,0,50,2600,2,1628,1,2
"f",30,34,31,"A",1417,100,0,100,2700,2,1391,0,2
"f",30,34,32,"B",1524,100,-1250,-1150,1550,2,1397,0,2
"f",30,34,33,"B",1163,100,0,100,1650,2,1554,0,2
"f",30,34,34,"B",1199,100,0,100,1750,2,2684,0,2
"f",30,34,35,"D",1006,50,0,50,1800,2,1359,1,2
"f",30,34,36,"A",950,100,-200,-100,1700,2,1816,0,2
"f",30,34,37,"B",1001,100,0,100,1800,2,2082,0,2
"f",30,34,38,"C",985,50,0,50,1850,1,1333,1,2
"f",30,34,39,"D",1034,50,0,50,1900,1,1163,1,2
"f",30,34,40,"D",988,50,-250,-200,1700,1,1261,1,2
"f",30,34,41,"A",1382,100,0,100,1800,1,1766,0,3
"f",30,34,42,"C",1618,50,-50,0,1800,2,1384,1,3
"f",30,34,43,"D",1024,50,0,50,1850,2,1964,1,3
"f",30,34,44,"A",1135,100,-250,-150,1700,2,1562,0,3
"f",30,34,45,"B",1486,100,0,100,1800,1,1462,0,3
"f",30,34,46,"D",1396,50,0,50,1850,1,3141,1,3
"f",30,34,47,"A",1639,100,-350,-250,1600,1,1278,0,3
"f",30,34,48,"C",1116,50,0,50,1650,1,984,1,3
"f",30,34,49,"D",960,50,0,50,1700,1,1171,1,3
"f",30,34,50,"B",891,100,0,100,1800,1,942,0,3
"f",30,34,51,"A",950,100,0,100,1900,1,1013,0,3
"f",30,34,52,"D",1040,50,0,50,1950,1,1092,1,3
"f",30,34,53,"C",1120,50,-50,0,1950,1,997,1,3
"f",30,34,54,"A",1160,100,-350,-250,1700,1,968,0,3
"f",30,34,55,"B",1021,100,0,100,1800,1,963,0,3
"f",30,34,56,"C",922,50,-50,0,1800,1,916,1,3
"f",30,34,57,"D",1036,50,0,50,1850,1,920,1,3
"f",30,34,58,"B",820,100,-1250,-1150,700,1,989,0,3
"f",30,34,59,"C",1219,50,0,50,750,1,863,1,3
"f",30,34,60,"D",837,50,0,50,800,1,804,1,3
"f",30,34,61,"A",836,100,0,100,900,1,914,0,4
"f",30,34,62,"C",2535,50,-25,25,925,1,850,1,4
"f",30,34,63,"B",853,100,0,100,1025,1,797,0,4
"f",30,34,64,"D",892,50,0,50,1075,1,875,1,4
"f",30,34,65,"A",762,100,-250,-150,925,1,1055,0,4
"f",30,34,66,"B",808,100,0,100,1025,1,893,0,4
"f",30,34,67,"B",863,100,0,100,1125,1,803,0,4
"f",30,34,68,"C",818,50,-75,-25,1100,1,867,1,4
"f",30,34,69,"D",862,50,0,50,1150,1,872,1,4
"f",30,34,70,"A",890,100,-200,-100,1050,1,1059,0,4
"f",30,34,71,"B",853,100,0,100,1150,1,899,0,4
"f",30,34,72,"C",858,50,0,50,1200,1,1092,1,4
"f",30,34,73,"B",3652,100,0,100,1300,2,1314,0,4
"f",30,34,74,"D",1089,50,0,50,1350,2,1062,1,4
"f",30,34,75,"A",858,100,0,100,1450,1,1009,0,4
"f",30,34,76,"C",1116,50,0,50,1500,1,936,1,4
"f",30,34,77,"B",874,100,0,100,1600,2,2129,0,4
"f",30,34,78,"D",1366,50,-250,-200,1400,2,2115,1,4
"f",30,34,79,"A",1001,100,-300,-200,1200,2,1603,0,4
"f",30,34,80,"C",1104,50,0,50,1250,2,1298,1,4
"f",30,34,81,"B",952,100,0,100,1350,2,1380,0,5
"f",30,34,82,"B",966,100,0,100,1450,1,784,0,5
"f",30,34,83,"D",1136,50,0,50,1500,2,1195,1,5
"f",30,34,84,"A",1035,100,-150,-50,1450,2,1002,0,5
"f",30,34,85,"C",888,50,-25,25,1475,2,1161,1,5
"f",30,34,86,"B",938,100,0,100,1575,2,1163,0,5
"f",30,34,87,"B",833,100,0,100,1675,2,1073,0,5
"f",30,34,88,"D",888,50,0,50,1725,2,1176,1,5
"f",30,34,89,"D",1192,50,0,50,1775,2,1024,1,5
"f",30,34,90,"A",1250,100,0,100,1875,2,1271,0,5
"f",30,34,91,"A",869,100,0,100,1975,2,1015,0,5
"f",30,34,92,"C",871,50,-75,-25,1950,2,964,1,5
"f",30,34,93,"C",941,50,0,50,2000,2,1359,1,5
"f",30,34,94,"B",3717,100,-1250,-1150,850,2,1083,0,5
"f",30,34,95,"B",952,100,0,100,950,2,1081,0,5
"f",30,34,96,"B",755,100,0,100,1050,2,1045,0,5
"f",30,34,97,"B",876,100,0,100,1150,2,904,0,5
"f",30,34,98,"B",809,100,0,100,1250,2,907,0,5
"f",30,34,99,"D",1157,50,0,50,1300,2,914,1,5
"f",30,34,100,"D",869,50,0,50,1350,2,865,1,5
